music_id,title,album,artist,lyrics,genre,album_path,public_dt,embed_link,yt_link,feeling
33632153,비 오는 날 듣기 좋은 노래 (Feat. Colde),비 오는 날 듣기 좋은 노래,에픽하이 (EPIK HIGH),비가 오고<br>네가 생각나<br>비가 오고<br>또 비가 오고<br>슬픈 음악이 흐르면<br>옛 노래처럼<br>네가 생각나<br>네가 생각나<br>비가 오고<br>잠이 안 오고<br>슬픈 음악이 흐르면<br>옛 가사처럼<br>네가 생각나<br>네가 생각나<br>네가 생각나<br>술이 물처럼 넘어가네<br>오늘따라<br>몸이 예전 같지 않은 걸<br>내 마음이 모르나 봐<br>때마침 네가 좋아했던<br>옛 노래도 흐르니<br>다시 손 틈새 스며드는 memory<br>위험해 위험해<br>속 시원하게 운다<br>감정을 일절 금했다간<br>한 순간에 훅 가<br>구차하게 내 탓 네 탓<br>이 쓸쓸한 날씨 탓 하긴 싫다<br>마음 편히 널 그리워할래<br>인생 뭐 있냐<br>어차피 알 수 없는 내일인데<br>I know I know<br>you will never take me back<br>마음이 약해질 수록 술이 더 세지네 <br>이런 내가 싫겠지만 이해해<br>인생 뭐 있냐 몇 장 뒤엔<br>마지막 페이지인데<br>I know I know<br>you will never take me back<br>그칠 때만 되면 또 다시 비가 내리네<br>난 잘 지내<br>비가 오고<br>또 비가 오고<br>슬픈 음악이 흐르면<br>옛 노래처럼<br>네가 생각나<br>네가 생각나<br>비가 오고<br>잠이 안 오고<br>슬픈 음악이 흐르면<br>옛 가사처럼<br>네가 생각나<br>네가 생각나<br>네가 생각나<br>다 잊고 싶었지만<br>증발했다고 믿었던<br>추억이 비가 됐나 봐<br>창밖에 쏟아지는 빗방울<br>내 마음을 두드리면<br>엉킨 감정을 풀고<br>다시 이어지는 인연<br>괜찮은 척 해서<br>더 아파야 했던 지난 날<br>이젠 웃으며 맞이하네<br>공허한 밤 혼자 내뱉는 이 넋두리도<br>메아리 치다 지쳐<br>언젠가 끝나겠지 뭐<br>내버려 둬<br>사랑 뭐 있냐<br>어차피 돌아서면 남인데<br>I know I know<br>you will never take me back<br>몸이 멀어질 수록<br>멀어지는게 마음인데<br>이런 내가 싫겠지만 이해해<br>사랑 뭐 있냐 몇 장 뒤엔<br>마지막 페이지인데<br>I know I know<br>you will never take me back<br>그칠 때만 되면 또 다시 비가 내리네<br>잘 지내<br>비가 오고<br>또 비가 오고<br>슬픈 음악이 흐르면<br>옛 노래처럼<br>네가 생각나<br>네가 생각나<br>비가 오고<br>잠이 안 오고<br>슬픈 음악이 흐르면<br>옛 가사처럼<br>네가 생각나<br>네가 생각나<br>네가 생각나<br>비 오는 날에<br>듣기 좋은 노래<br>자꾸만 더 늘어가네요<br>비가 오고<br>비가 오고<br>또 비가 오고<br>슬픈 음악이 흐르면<br>옛 노래처럼<br>네가 생각나<br>네가 생각나<br>비가 오고<br>잠이 안 오고<br>슬픈 음악이 흐르면<br>옛 가사처럼<br>네가 생각나<br>네가 생각나<br>네가 생각나<br>비 오는 날에<br>듣기 좋은 노래<br>자꾸만 더 늘어가네요<br>이 비가 그치는 날에<br>해 뜨는 날에<br>이런 노래<br>그만할게요<br>,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/106/39/807/10639807_20210629105502_500.jpg?864b0a12273442b0d0625d6dab800b64/melon/resize/282/quality/80/optimize,2021/06/29,https://www.youtube.com/embed/0CS8qFgFHxU,https://www.youtube.com/results?search_query=비+오는+날+듣기+좋은+노래+(Feat.+Colde),슬픔
2979494,예술이야,PSYFIVE (싸이파이브),싸이 (PSY),너와 나 둘이<br>정신없이 가는 곳<br>정처 없이 가는 곳<br>정해지지 않은 곳<br>거기서 우리<br>서로를 재워주고<br>서로를 깨워주고<br>서로를 채워주고<br>Excuse me잠시만<br>아직까진 우린 남<br>하지만 조만간<br>중독성을 자랑하는 장난감<br>지금 이 느낌적인 느낌이 통하는 느낌<br>녹아버릴 아이스크림<br>지금이 우리에게는 꿈이야<br>너와 나 둘이서 추는 춤이야<br>기분은 미친 듯이 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>하늘을 날아가는 기분이야<br>죽어도 상관없는 지금이야<br>심장은 터질 듯이 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>예술이야 예술이야<br>예술이야 예술이야<br>예술이야 예술이야<br>이런 날이 올 줄이야<br>예술이야 예술이야<br>예술이야 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>너와 나 둘이<br>밤새 잔을 부딪혀<br>밤새 뺨을 부비며<br>밤새도록 둘이서<br>눈이 점점 풀린다<br>리도 따라 풀린다 끌린다<br>너에 대한 수수께끼가 풀린다<br>지금 이 춤에 너의 가빠진 숨에<br>수줍음에 You know what I mean<br>지금이 우리에게는 꿈이야<br>너와 나 둘이서 추는 춤이야<br>기분은 미친 듯이 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>하늘을 날아가는 기분이야<br>죽어도 상관없는 지금이야<br>심장은 터질 듯이 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>여기서 우리<br>같은 것을 즐기고<br>같은 것을 느끼고<br>웃다가 흐느끼고<br>아가씨 만나기 전엔 난 건달<br>미녀 만나기 전엔 야수였던 날<br>바꿔 버렸어<br>내가 찾던 사람 너였어 예술이였어<br>지금이 우리에게는 꿈이야<br>너와 나 둘이서 추는 춤이야<br>기분은 미친 듯이 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>하늘을 날아가는 기분이야<br>죽어도 상관없는 지금이야<br>심장은 터질 듯이 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>예술이야 예술이야<br>예술이야 예술이야<br>예술이야 예술이야<br>이런 날이 올 줄이야<br>예술이야 예술이야<br>예술이야 예술이야<br>WOO WHE OH WOO WHE OH WOO WHE<br>너와 나 언제까지나<br>Till the end of time<br>P S Y<br> <br>,랩/힙합,https://cdnimg.melon.co.kr/cm/album/images/010/44/555/1044555_500.jpg/melon/resize/282/quality/80/optimize,2010/10/20,https://www.youtube.com/embed/1cKc1rkZwf8,https://www.youtube.com/results?search_query=예술이야,신남
31724057,악몽,More ASH,ASH ISLAND,How r u Im bad<br>난 못 들어 잠에<br>창문으로 담배<br>연기를 내뱉어 밤에<br>참 우울해 당시엔<br>어젯밤의 nightmare<br>또 울며 깰까 해서<br>오늘 잠은 글렀네<br>하루 종일 텅 빈 거리에서<br>누군지도 모르는 그 발을 쫓네<br>가로등 밑 그림자가<br>나의 손을 잡을 때쯤 말을 건네<br>빨간 피가 손에 무슨 일이 있었녜<br>잘 모르겠어 왜<br>라 하며 눈물 훔쳐데<br>날 위로하는 척 지도 눈물 훔쳐<br>그딴 건 필요 없어<br>그런 말은 진절머리<br>나도 모르는<br>내 아픈 얘길 해 악마 놈이<br>재밌어<br>씨발 이게 더 아파 니 아는 척이<br>덕분에 내 꿈의 반은<br>아픈 기억을 떠올려<br>더 춥기 전에<br>빨리 나가길 바래 악몽을<br>제발 없애줘 그놈들과 내 아픈 기억<br>내일 이 악몽을 깰 때쯤에도<br>난 눈물 흘려<br>how r u im bad<br>난 여전히 잠에<br>못 들겠어 입김 시린<br>연길 뱉어 방에<br>참 우울해 봤지<br>오늘 밤도 nightmare<br>또 울며 깼지 내일<br>밤도 잠은 글렀네<br>,랩/힙합,https://cdnimg.melon.co.kr/cm/album/images/102/71/429/10271429_500.jpg?a5f5cb10222e7f15a31230ca9970fcf4/melon/resize/282/quality/80/optimize,2019/04/08,https://www.youtube.com/embed/zeez_GJW5Mo,https://www.youtube.com/results?search_query=악몽,불안함
2733249,죽을 만큼 아파서 (Feat. 멜로우),블루브랜드 Trauma Part 2,MC몽,I found the way to<br>let you leave <br>I never really had<br>it coming <br>I can't be in the <br>sight of you <br>I want you to stay <br>away from my heart <br>너의 집 앞으로 가고 있어 <br>빨리 전화 받어 <br>내가 아파서 죽을 것 같거든 <br>너 못보면 내가 진짜 <br>죽을 것 같애 <br>전화 좀 받아줘 1분만 <br>내 말좀 들어줘봐 잠깐만 <br>죽을 것 같애서 <br>난 숨도 못쉬어 <br>나좀 살자 제발 한번만 <br>너의 집 앞에서 네시간째 <br>찢어지는 내 맘 넌 모른채 <br>웃고있니 행복하니 <br>모든 추억과 날 버린채 <br>아프고 숨이 막히는 침묵 <br>어느 새 내 눈물을 <br>가려버린 빗물 <br>머리에서 발끝까지<br>소름이 끼칠 듯 <br>내 피가 솟구치는 기분 <br>중독된것처럼 <br>하루종일 온통 고통스런 <br>But she's gone <br>바라보는 너의 시선 그리워 <br>That's why sing <br>this song <br>제발 지옥같은 여기서<br>날 꺼내줘 <br>이게 꿈이라면 어서 날 깨워줘 <br>모든것이 다 거짓말이라고 해줘 <br>내게 말해줘 말해줘 <br>나 살 수 있게 <br>I found the way to<br>let you leave <br>I never really had<br>it coming <br>I can't be in the <br>sight of you <br>I want you to stay <br>away from my heart <br>Every day and night<br>난 술에 만취 <br>마음이 안심하는 것도 잠시 <br>시간이 약이면 왜 낫질 않지 <br>이럴 순 없어 이건 사랑의 반칙 <br>미안해 난 참 욕심이 많아 <br>수면제도 나를 돕지를 않아 <br>밤낮이 바껴 니 생각마다 <br>이리저리 돌아다녀<br>몸부림 치나봐 <br>하늘이 내게 내린 벌인가 <br>아님 그리 쉽게 나를 버릴까 <br>억지로 누군가를 사랑하며 <br>또 살아갈까 <br>별들 사이를 누비고 <br>내 맘을 노래로 채우고 <br>Don't leave let me freez <br>날 좀 도와줘 Help me please <br>제발 지옥같은 여기서 <br>날 꺼내줘 <br>이게 꿈이라면 어서 <br>날 깨워줘 <br>모든것이 다 거짓말이라고 해줘 <br>내게 말해줘 말해줘 <br>나 살 수 있게 <br>I found the way to<br>let you leave <br>I never really had<br>it coming <br>I can't be in the <br>sight of you <br>I want you to stay <br>away from my heart <br>I don't want you to leave <br>나를 두고 가지 마 <br>정말 끝이라고 내게 말하지 마 <br>단 하루조차도 너 없인<br>살 수 없어 <br>I want you back <br>want you back in to <br>my life <br>I found the way to<br>let you leave <br>I never really had<br>it coming <br>I can't be in the <br>sight of you <br>I want you to stay <br>away from my heart <br>하늘이 내게 내린 벌인가 <br>아님 그리 쉽게 나를 버릴까 <br>억지로 누군가를 사랑하며 <br>또 살아갈까 <br>별들 사이를 누비고 <br>내 맘을 노래로 채우고 <br>Don't leave let me freez <br>날 좀 도와줘 Help me please <br>죽을 때까지 기다릴거야 <br>니가 아무리 뭐라 그래도 <br>난 기다릴거야 <br>내일 다시 올게 <br>내일 다시 올게 <br>,랩/힙합,https://cdnimg.melon.co.kr/cm/album/images/009/35/651/935651_500.jpg/melon/resize/282/quality/80/optimize,2010/06/24,https://www.youtube.com/embed/V1Iphq4qarg,https://www.youtube.com/results?search_query=죽을+만큼+아파서+(Feat.+멜로우),슬픔
32313543,아무노래,아무노래,지코 (ZICO),왜들 그리 다운돼있어<br>뭐가 문제야 say something<br>분위기가 겁나 싸해<br>요새는 이런 게 유행인가<br>왜들 그리 재미없어<br>아 그건 나도 마찬가지<br>Tell me what I got to do<br>급한 대로 블루투스 켜<br>아무 노래나 일단 틀어<br>아무거나 신나는 걸로<br>아무렇게나 춤춰<br>아무렇지 않아 보이게<br>아무 생각 하기 싫어<br>아무개로 살래 잠시<br>I’m sick and tired of my everyday<br>Keep it up 한 곡 더<br>아무 노래나 일단 틀어<br>아무렴 어때 It’s so boring<br>아무래도 refresh가 시급한 듯해<br>쌓여가 스트레스가<br>배꼽 빠질 만큼만<br>폭소하고 싶은 날이야<br>What up my dawgs 어디야 너희<br>올 때 병맥주랑<br>까까 몇 개 사 와 huh<br>클럽은 구미가 잘 안 당겨<br>우리 집 거실로 빨랑 모여<br>외부인은 요령껏 차단 시켜<br>밤새 수다 떨 시간도 모자라<br>누군 힘들어 죽겠고 누군 축제<br>괜히 싱숭생숭 I want my youth back<br>좀 전까지 왁자지껄<br>하다 한 명 두 명씩 자릴 떠<br>왜들 그리 다운돼있어<br>뭐가 문제야 say something<br>분위기가 겁나 싸해<br>요새는 이런 게 유행인가<br>왜들 그리 재미없어<br>아 그건 나도 마찬가지<br>Tell me what I got to do<br>급한 대로 블루투스 켜<br>아무 노래나 일단 틀어<br>아무거나 신나는 걸로<br>아무렇게나 춤춰<br>아무렇지 않아 보이게<br>아무 생각 하기 싫어<br>아무개로 살래 잠시<br>I’m sick and tired of my everyday<br>Keep it up 한 곡 더<br>떠나질 못할 바엔<br>창밖은 쳐다도 안 봐<br>회까닥해서 추태를 부려도<br>No worries at all<br>이미지 왜 챙겨<br>그래 봤자 우리끼린데<br>Ohh 늦기 전에 막판 스퍼트<br>20대가 얼마 안 남았어<br>편한 옷으로 갈아입어<br>You look nice get’em high<br>얼핏 보면 그냥 코미디<br>이렇게 무해한 파티 처음이지<br>만감이 교차하는 새벽 2시경<br>술잔과 감정이 소용돌이쳐<br>왜들 그리 다운돼있어<br>뭐가 문제야 say something<br>분위기가 겁나 싸해<br>요새는 이런 게 유행인가<br>왜들 그리 재미없어<br>아 그건 나도 마찬가지<br>Tell me what I got to do<br>급한 대로 블루투스 켜<br>아무 노래나 일단 틀어<br>아무거나 신나는 걸로<br>아무렇게나 춤춰<br>아무렇지 않아 보이게<br>아무 생각 하기 싫어<br>아무개로 살래 잠시<br>I’m sick and tired of my everyday<br>Keep it up 한 곡 더<br>아무 노래나 일단<br>아무 노래 아무 노래<br>아무 노래나 틀어봐<br>아무 노래 아무 노래<br>아무 노래나 틀어봐<br>아무 노래 아무 노래<br>아무 노래나 틀어봐<br>아무 노래 아무 노래<br>아무 노래나 KOZ<br>,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/103/75/118/10375118_20200113150502_500.jpg?b647b682e56da69ebcb1876f019e17c0/melon/resize/282/quality/80/optimize,2020/01/13,https://www.youtube.com/embed/UuV2BmJ1p_I,https://www.youtube.com/results?search_query=아무노래,신남
7911687,Boys And Girls (Feat. Babylon),Boys and Girls,지코 (ZICO),Don't worry about money<br>놀자 오빠가 무리할게<br>넌 그냥 옆에서 편하게<br>groove 타기만 해 alright<br>I’m a boy you’re a girl<br>I’m a boy but you’re a girl<br>I’m a boy you’re a girl<br>아름다운 여자는 대접 받아야 해<br>아는 친구들 불러모아<br>흥이 많고 사교성 좋은 애들로만<br>여긴 한국이지만 서구적인 느낌 가득<br>아 참 일렉은 절대 안 틀 거야<br>흠뻑 다 젖어 알콜로 샤워해<br>ice bucket challenge<br>저 고주망태는 누가 낚아 챌는지<br>키는 컸어도 호기심은 미성년<br>주체 못하는 바람에 주최한 festivity<br>OH UH OH UH<br>날 알아봐도 티나게<br>리액션 하지 말아줘<br>OH UH OH UH<br>인스타 업뎃이 목적이면<br>겉옷 챙겨서 나가줘<br>OH UH OH UH<br>안목 있는 누나들<br>want to see ma tattoo<br>전화기 뒤집자 분위기 좋으니까<br>진지 빠는 즉시 귀가조치야<br>Don't worry about money<br>놀자 오빠가 무리할게<br>넌 그냥 옆에서 편하게<br>groove 타기만 해 alright<br>I’m a boy you’re a girl<br>I’m a boy but you’re a girl<br>I’m a boy you’re a girl<br>아름다운 여자는 대접 받아야 해<br>이 파티에는 대부분이 잘나가니까<br>섣불리 가오 잡다간 곧바로 망신살<br>사양 말고 마셔 그건 네 인생샷<br>아무나 잡고 사진 박아도 네 인생샷<br>I’m intoxicated<br>남여남여 나눠 착석해<br>음탕한 게임 하더라도<br>밖에선 입 단속해<br>해 뜨고 네 화장도 뜨고<br>나 먼저 자리 뜨기 전까지 계속 뜨거<br>OH UH OH UH<br>다 망가지는 마당에<br>고상한 척은 자제해<br>OH UH OH UH<br>뜬금없는 일 얘기나<br>고민 상담은 따로해<br>OH UH OH UH<br>흑기사 자처하는 쟤는 무슨 심보<br>전화기 뒤집자 분위기 좋으니까<br>진지 빠는 즉시 귀가조치야<br>Don't worry about money<br>놀자 오빠가 무리할게<br>넌 그냥 옆에서 편하게<br>groove 타기만 해 alright<br>I’m a boy you’re a girl<br>I’m a boy but you’re a girl<br>I’m a boy you’re a girl<br>아름다운 여자는 대접 받아야 해<br>Say hello to ma little friends<br>개념 다 차있지<br>실수하지 않게 당부해놨지<br>OH UH OH UH<br>부담 없이 누리면 돼<br>Don't worry about money<br>놀자 오빠가 무리할게<br>넌 그냥 옆에서 편하게<br>groove 타기만 해 alright<br>I’m a boy you’re a girl<br>I’m a boy but you’re a girl<br>I’m a boy you’re a girl<br>아름다운 여자는 대접 받아야 해<br>,랩/힙합,https://cdnimg.melon.co.kr/cm/album/images/026/48/403/2648403_500.jpg/melon/resize/282/quality/80/optimize,2015/11/03,https://www.youtube.com/embed/UsaJsymfuWU,https://www.youtube.com/results?search_query=Boys+And+Girls+(Feat.+Babylon),신남
34298496,만남은 쉽고 이별은 어려워 (Feat. Leellamarz) (Prod. TOIL),쇼미더머니 10 Episode 3,베이식 (Basick),만남은 쉽고 이별은 어려워<br>눈빛에 베일 듯 우린 날카로워<br>마침표를 찍고 난 조금 더 멀리 가려 해<br>만남은 쉽고 이별은 참 어려워 <br>아직도 기억나 차 안의 공기가<br>처음 들었을 때 마음이 짜릿했던 뭔가가<br>6살이었지만 알았었지 뭔가 다르단 건 <br>그렇게 쉽게 만나게 되는 거야 꿈이란 건 <br>시간이 흘러서 이제 음악은 내 놀이가 됐고<br>듣고 따라만 부르기엔 내게는 뭔가 부족했어<br>그래서 실행에 옮겼지 방에서 혼자 꿈만 꾸던 모습<br>가사를 쓰고 부를 때 사실 내가 생각했던 건 <br>돌아가야 할까 나아가야 할까<br>환호와 박수 소리를 들을 때 떠나야 할 것 같지 왜<br>지금 떠나서 아름다운 기억으로만 간직해<br>다들 꿈이란 건 이루지 못한 채 꾸고만 사는데 <br>It's Ok 괜찮아 난 맛이라도 봤잖아<br>다시 현실로 돌아가 그래 취직하고 잘 살아<br>잘 잊혀지고 있잖아<br>그런데 자꾸 왜 난 또 가사를 끄적이는 걸까 <br>만남은 쉽고 이별은 어려워<br>눈빛에 베일 듯 우린 날카로워<br>마침표를 찍고 난 조금 더 멀리 가려 해<br>만남은 쉽고 이별은 참 어려워 <br>어렵게 시간이 지나고 다시금 만난 그 꿈은 꽤 반짝였지<br>이제는 영원할 것만 같았던 그 시간은 잠깐이었지<br>그렇게 어렵게 놓아줬었는데 쉽게 다시 왔다 멀어지는 건<br>내 의지완 달라 멀어지는 걸 인정하기는 죽기보다 싫어<br>섭섭할 뿐이지 모자란 내 자신한테<br>거짓말했었던 날들이 반복돼 사실 알고 있던 <br>것들인데도 난 모른 척 문제가 없는 척 언제나 척뿐이었지<br>잘 돼가는 거 하나도 없는데 내 자존심 챙기는 것뿐이었지 <br>어쩌면 알고 있었지 모든 걸 아니 알고 있었어 전부터 <br>왜 모르겠어 I ain't dumb 이별은 어렵지만 피할 수 없는 거 같아 <br>준비는 예전부터 했는지도 몰라<br>이제는 생긴 거 같아 마침표를 찍을 용기가 <br>끝나도 괜찮아 정말 할 수 있는 건 다 해봤어<br>다음 페이지에 끝나도 좋아 그러나 거기에 너가 있다면 <br>이 얘기의 끝을 미룰 거야 그게 내가 원하던 결말<br>아직도 어려워 이미 해봤던 이별이라도<br>만남은 쉽고 이별은 어려워<br>눈빛에 베일 듯 우린 날카로워<br>마침표를 찍고 난 조금 더 멀리 가려 해<br>만남은 쉽고 이별은 참 어려워 <br>그대가 날 떠나간단 말만 하지 않는다면 <br>이 자리에 서 있을게요<br>그대가 날 떠나간단 말만 하지 않는다면<br>이 자리에<br>만남은 쉽고 이별은 어려워<br>눈빛에 베일 듯 우린 날카로워<br>마침표를 찍고 난 조금 더 멀리 가려 해<br>만남은 쉽고 이별은 참 어려워,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/107/84/974/10784974_20211119152051_500.jpg?7d12cf76f2a1c9cdf6891199e10bb8e3/melon/resize/282/quality/80/optimize,2021/11/20,https://www.youtube.com/embed/XZ4UK31FpRw,https://www.youtube.com/results?search_query=만남은+쉽고+이별은+어려워+(Feat.+Leellamarz)+(Prod.+TOIL),슬픔
34398735,Counting Stars (Feat. Beenzino),Counting Stars,BE'O (비오),Counting stars<br>밤하늘에 펄<br>Better than your LV<br>Your LV<br>Counting stars stars<br>밤하늘에 펄<br>Better than your LV<br>Your LV<br>Yeah Salvador Dali and I'm Picasso<br>별들은 내 작품을 전시 밀라노에<br>Not 일방통행 나 피만 토했던<br>시절을 생각하면 눈물이 핑 도네<br>My grandfather<br>요양병원 가시던 날이야<br>대성통곡하며 인사<br>코로나 바이러스 면회 못 간대<br>fxck covid<br>이제 할아버지 몸값 비싸<br>좋은 약 좋은 날 좋은 삶<br>좋은 것만 다 한데 모아<br>해드려야 하지 그의 손잔<br>서울대는 아니어도 곧잘 살아<br>이 새파란 놈은 걱정 마<br>이제 당신의 자식까지 사장 만들어<br>이게 나의 각오 yeah<br>Counting stars<br>밤하늘에 펄<br>Better than your LV<br>Your LV<br>Counting stars stars<br>밤하늘에 펄<br>Better than your LV<br>Your LV<br>A Letter to my step father<br>기억나나요 내가 대학 갔을 때<br>축하한다며 주신 백만원으로<br>난 시작 했어요 내 세상을<br>낙원상가 가서 야마하 스피커랑<br>14만원 짜리 마이크 사고<br>그때 우리 가족 잠실 살던 때<br>그때만 해도 내가 아저씨라고<br>아빠를 불렀던 때<br>But you’re realer than<br>my real father now<br>지금 눈물 참느라 비음 됐어 난<br>얼마 전 친구 아버지 사진 앞에서<br>그 상실감을 조금 체험했어 난<br>오늘 내 별이 몇 개 떴는진<br>모르지만 one thing that I know<br>아버지의 편지가 더 많았지<br>강원도의 별들보다도<br>I’m counting stars<br>밤하늘에 펄<br>Better than your LV<br>Your LV<br>I’m counting stars stars<br>밤하늘에 펄<br>Better than your LV<br>Your LV<br>,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/108/10/162/10810162_20211210171704_500.jpg?c74aba48d30ff11ebd8cecb1d44cdce3/melon/resize/282/quality/80/optimize,2021/12/12,https://www.youtube.com/embed/mLCsbacHxA8,https://www.youtube.com/results?search_query=Counting+Stars+(Feat.+Beenzino),슬픔
36290207,"Jumper (Feat. 개코, MINO)",Remember Archive,코드 쿤스트 (CODE KUNST),On a guest list put your name on it<br>On a guest list put your name on it<br>무대에서 왼쪽 어딘가<br>네 자리를 기억해 놨다가<br>듣고 싶어 하던 노래의 마지막<br>구간이 되면 가까이 걸어가<br>근처 어딘가로 Point a finger at you<br>각도가 조금 빗나가도<br>넌 알아챌 거야 이 Serenade<br>내 모든 love song에 주제야 babe<br>단어 전부에 너의 체취가 묻어 있네<br>무대 위에 데려가기엔 넌 too shy<br>앵콜 시작되면 대기실로 와<br>But I love you<br>어디로 가 있을까<br>보름도 기다릴 수<br>있으니 true<br>널 한입<br>베어먹으면 라랄라<br>어디로 숨었나<br>I know your every move<br>so don’t tell me a lie<br>묶을까<br>짜낼까<br>널 한입 베어 먹으면 하나일까<br>왜 안 웃어줬어 기둥 옆에 서서<br>윙크 두 번 했잖아 그게 사인이었어<br>앞머리 내린 거 잘했어 이뻐<br>근데 왜 내가 준 귀걸이 안 했냐<br>It’s OK 밀당 익숙해<br>네 직업 이해해 근데 깍지는 끼지 마라<br>He’s so wack<br>너가 나랑 그렇고 그런 거 얘네는 모르지<br>내가 준 편지만 받는지 모르지<br>나만 악수를 꽉 하는지 모르지<br>나만을 고르지<br>방구석 네 인형과<br>네 립스틱 묻은 흰 수건과<br>너가 앵콜 때 써준 꼬부기 모자<br>네 손때가 묻은 앨범엔 사인<br>내 방구석 네 인형과<br>네 립스틱 묻은 흰 수건과<br>너가 앵콜 때 써준 꼬부기 모자<br>네 손때가 묻은 앨범엔 사인<br>But I love you<br>어디로 가 있을까<br>보름도 기다릴 수<br>있으니 true<br>널 한입<br>베어먹으면 라랄라<br>어디로 숨었나<br>I know your every move<br>so don’t tell me a lie<br>묶을까<br>짜낼까<br>널 한입 베어 먹으면 하나일까<br>,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/112/04/947/11204947_20230316100238_500.jpg?0af76a293c86008d6eb99af90374d31d/melon/resize/282/quality/80/optimize,2023/03/16,https://www.youtube.com/embed/2C3A2GrfOeM,"https://www.youtube.com/results?search_query=Jumper+(Feat.+개코,+MINO)",설렘
32961285,우리서로사랑하지는말자,영화같게,기리보이,몇 번의 아쉬운 만남 문자를 할 수 있는<br>주제들을 조금 남겨놨던 가벼운 만남들<br>내 가벼운 발자국 너가 따라잡을 때는<br>나는 기분이 좋지만 조금 무섭기도 해<br>맨날 뭐 해라고 물어봐도 새로운<br>너는 따분한 내 생활에 너무 해로워<br>답은 정해졌지만 결과는 보기 싫어<br>문제들을 넘겨 그냥 가볍게 <br>훑어보고 마네<br>너가 아플 땐 조금 가벼운 걱정 <br>집에 남아 있던 약을 챙겨줄 정도<br>그냥 집에 있던 거야 필요하면 써<br>내 마음은 막 사용하고 버려줘<br>너가 다른 남자와 있으면 화나지만<br>그냥 아무렇지 않게 넘길래<br>기분이 좀 나쁘지만<br>나쁜 마음이 좀 아프지만<br>우리 서로 사랑하지는 말자<br>헤어질 때 힘드니까<br>그냥 이대로 친구 아닌 친구<br>그냥 이대로 친구 아닌 친구<br>우리 지금 서로 너무 애틋하지만<br>헤어지면 남이니까<br>그냥 이대로 친구 아닌 친구<br>그냥 이대로 친구 아닌 친구로<br>친구 아닌 친구보다 좀 더 깊은 사이<br>너와 난 돼야 하지 와인보다 <br>좀 더 짙은 사이<br>너가 날 떠나면 나는 아무것도 없기에<br>편한 척을 하면서 친구들과 함께 섞이네<br>사람들이 우린 언제 사귀냐고 말할 땐<br>그냥 웃어넘기면서 살짝 너의 반응을 <br>살피는 난 괜히 민망해서 웃어<br>아니 그냥 그 말이 웃겨서 웃어<br>우리 서로 사랑하지는 말자<br>헤어질 때 힘드니까<br>그냥 이대로 친구 아닌 친구<br>그냥 이대로 친구 아닌 친구<br>우리 지금 서로 너무 애틋하지만<br>헤어지면 남이니까<br>그냥 이대로 친구 아닌 친구<br>그냥 이대로 친구 아닌 친구로<br>I don’t wanna love you <br>I don’t wanna love <br>가끔씩 오래 보고 싶어 <br>몇 년이 지나도<br>친구 아닌 친구 서로가 필요할 때<br>친구 약속 깨고 너에게 달려갈게<br>I don’t wanna love you<br>I don’t wanna kiss you<br>지금 당장은 어려워도 <br>조금만 더 참고<br>가끔씩 오래 보자 <br>가끔씩 오래 보자<br>몇 년이 지나도 <br>지금 이 상태로<br>그대로<br>,랩/힙합,https://cdnimg.melon.co.kr/cm2/album/images/104/97/938/10497938_20200929112015_500.jpg?7ea270443814d51d685ece72d33d60f3/melon/resize/282/sharpen/0x1,2020/10/04,https://www.youtube.com/embed/CQ7fz_1eu38,https://www.youtube.com/results?search_query=우리서로사랑하지는말자,불안함
